"ZIP","offCat"
"11204","FELONY"
"11217","MISDEMEANOR"
"11211","FELONY"
"10025","FELONY"
"10035","MISDEMEANOR"
"11232","MISDEMEANOR"
"11217","MISDEMEANOR"
"11238","MISDEMEANOR"
"11101","MISDEMEANOR"
"10453","MISDEMEANOR"
"10307","FELONY"
"10036","FELONY"
"10036","MISDEMEANOR"
"10031","FELONY"
"11201","MISDEMEANOR"
"11377","VIOLATION"
"11106","MISDEMEANOR"
"10465","FELONY"
"10003","MISDEMEANOR"
"10027","VIOLATION"
"11228","MISDEMEANOR"
"11203","MISDEMEANOR"
"10002","FELONY"
"10454","FELONY"
"10016","MISDEMEANOR"
"10005","VIOLATION"
"10457","MISDEMEANOR"
"10031","MISDEMEANOR"
"10310","MISDEMEANOR"
"10003","MISDEMEANOR"
"10458","MISDEMEANOR"
"10460","MISDEMEANOR"
"11236","VIOLATION"
"11221","MISDEMEANOR"
"10036","FELONY"
"10037","FELONY"
"10037","FELONY"
"10037","FELONY"
"11234","VIOLATION"
"11377","FELONY"
"11214","MISDEMEANOR"
"11209","FELONY"
"11249","MISDEMEANOR"
"11433","MISDEMEANOR"
"10040","VIOLATION"
"11233","MISDEMEANOR"
"10458","MISDEMEANOR"
"10027","VIOLATION"
"11432","VIOLATION"
"10022","MISDEMEANOR"
"10037","FELONY"
"11354","FELONY"
"00083","MISDEMEANOR"
"11208","FELONY"
"11373","MISDEMEANOR"
"11211","MISDEMEANOR"
"10467","MISDEMEANOR"
"10462","MISDEMEANOR"
"11233","MISDEMEANOR"
"10004","MISDEMEANOR"
"10029","MISDEMEANOR"
"11207","MISDEMEANOR"
"11208","MISDEMEANOR"
"11373","MISDEMEANOR"
"11234","MISDEMEANOR"
"10455","MISDEMEANOR"
"10035","FELONY"
"10458","FELONY"
"10305","VIOLATION"
"11379","MISDEMEANOR"
"11207","FELONY"
"11236","MISDEMEANOR"
"10027","MISDEMEANOR"
"11201","FELONY"
"11370","FELONY"
"10454","MISDEMEANOR"
"10460","MISDEMEANOR"
"11418","FELONY"
"11435","VIOLATION"
"11414","MISDEMEANOR"
"11355","VIOLATION"
"10468","VIOLATION"
"11692","MISDEMEANOR"
"11369","VIOLATION"
"10459","FELONY"
"10460","MISDEMEANOR"
"10460","MISDEMEANOR"
"11355","MISDEMEANOR"
"11214","MISDEMEANOR"
"11435","MISDEMEANOR"
"10019","MISDEMEANOR"
"10314","VIOLATION"
"10454","VIOLATION"
"10460","MISDEMEANOR"
"11210","MISDEMEANOR"
"10469","MISDEMEANOR"
"10469","MISDEMEANOR"
"10457","MISDEMEANOR"
"10031","MISDEMEANOR"
"11235","FELONY"
"10454","MISDEMEANOR"
"11208","MISDEMEANOR"
"11692","MISDEMEANOR"
"10467","MISDEMEANOR"
"10009","MISDEMEANOR"
"11226","VIOLATION"
"10455","MISDEMEANOR"
"10036","MISDEMEANOR"
"10035","MISDEMEANOR"
"11236","FELONY"
"11411","MISDEMEANOR"
"10456","MISDEMEANOR"
"10028","MISDEMEANOR"
"10026","FELONY"
"10455","MISDEMEANOR"
"11692","MISDEMEANOR"
"10473","MISDEMEANOR"
"10019","FELONY"
"11203","MISDEMEANOR"
"10305","MISDEMEANOR"
"10473","FELONY"
"10473","MISDEMEANOR"
"11101","MISDEMEANOR"
"10461","MISDEMEANOR"
"11375","FELONY"
"11220","MISDEMEANOR"
"10303","VIOLATION"
"11374","VIOLATION"
"11249","MISDEMEANOR"
"10452","FELONY"
"10036","VIOLATION"
"11433","MISDEMEANOR"
"10001","FELONY"
"10001","FELONY"
"10456","FELONY"
"11422","FELONY"
"11236","VIOLATION"
"11207","FELONY"
"11691","FELONY"
"11215","VIOLATION"
"10305","MISDEMEANOR"
"11203","MISDEMEANOR"
"11435","FELONY"
"11435","FELONY"
"11379","VIOLATION"
"10128","MISDEMEANOR"
"11233","MISDEMEANOR"
"11201","FELONY"
"11411","FELONY"
"11368","FELONY"
"11204","FELONY"
"11228","FELONY"
"11216","FELONY"
"11216","MISDEMEANOR"
"11236","FELONY"
"11233","MISDEMEANOR"
"11220","VIOLATION"
"10029","FELONY"
"11234","FELONY"
"11208","MISDEMEANOR"
"11220","FELONY"
"00083","MISDEMEANOR"
"00083","MISDEMEANOR"
"10452","MISDEMEANOR"
"10469","FELONY"
"11208","MISDEMEANOR"
"11692","MISDEMEANOR"
"10013","MISDEMEANOR"
"10457","MISDEMEANOR"
"10460","FELONY"
"11208","MISDEMEANOR"
"11216","MISDEMEANOR"
"11216","FELONY"
"11236","FELONY"
"11417","FELONY"
"10458","FELONY"
"10314","MISDEMEANOR"
"11232","VIOLATION"
"11226","MISDEMEANOR"
"10460","FELONY"
"11211","MISDEMEANOR"
"11232","FELONY"
"10002","VIOLATION"
"10040","MISDEMEANOR"
"11226","FELONY"
"10465","FELONY"
"10016","MISDEMEANOR"
"10004","FELONY"
"10314","MISDEMEANOR"
"10314","FELONY"
"11208","MISDEMEANOR"
"11226","MISDEMEANOR"
"11249","MISDEMEANOR"
"10036","FELONY"
"10474","MISDEMEANOR"
"11203","FELONY"
"11207","FELONY"
"11207","FELONY"
"10128","MISDEMEANOR"
"11221","FELONY"
"11204","MISDEMEANOR"
"10013","FELONY"
"11385","MISDEMEANOR"
"11209","MISDEMEANOR"
"11233","MISDEMEANOR"
"11368","FELONY"
"10474","MISDEMEANOR"
"11234","MISDEMEANOR"
"11357","MISDEMEANOR"
"11229","MISDEMEANOR"
"10014","MISDEMEANOR"
"11373","FELONY"
"11203","MISDEMEANOR"
"11203","MISDEMEANOR"
"11423","MISDEMEANOR"
"11211","MISDEMEANOR"
"11361","FELONY"
"00083","MISDEMEANOR"
"11420","FELONY"
"11373","MISDEMEANOR"
"11214","FELONY"
"10452","MISDEMEANOR"
"10452","MISDEMEANOR"
"10301","MISDEMEANOR"
"11420","FELONY"
"10014","FELONY"
"10014","MISDEMEANOR"
"10452","MISDEMEANOR"
"10454","MISDEMEANOR"
"11435","MISDEMEANOR"
"10013","FELONY"
"00083","MISDEMEANOR"
"11234","VIOLATION"
"10002","FELONY"
"11228","MISDEMEANOR"
"11229","FELONY"
"10457","FELONY"
"11216","MISDEMEANOR"
"11377","FELONY"
"10029","MISDEMEANOR"
"11416","FELONY"
"10002","FELONY"
"11207","MISDEMEANOR"
"11203","FELONY"
"00083","MISDEMEANOR"
"10454","MISDEMEANOR"
"11223","FELONY"
"11206","FELONY"
"11428","VIOLATION"
"11420","FELONY"
"11235","FELONY"
"11216","FELONY"
"10012","MISDEMEANOR"
"10009","MISDEMEANOR"
"11385","MISDEMEANOR"
"10012","FELONY"
"10005","VIOLATION"
"11361","MISDEMEANOR"
"10002","MISDEMEANOR"
"10010","MISDEMEANOR"
"11232","FELONY"
"00083","MISDEMEANOR"
"11224","FELONY"
"11223","MISDEMEANOR"
"11233","FELONY"
"10314","FELONY"
"11210","FELONY"
"11373","MISDEMEANOR"
"10454","MISDEMEANOR"
"10474","FELONY"
"10036","MISDEMEANOR"
"11235","MISDEMEANOR"
"11235","MISDEMEANOR"
"10036","FELONY"
"11385","MISDEMEANOR"
"11385","FELONY"
"11210","MISDEMEANOR"
"10314","MISDEMEANOR"
"11211","MISDEMEANOR"
"10462","FELONY"
"00083","MISDEMEANOR"
"11233","VIOLATION"
"10305","FELONY"
"10454","MISDEMEANOR"
"10014","MISDEMEANOR"
"10281","MISDEMEANOR"
"10456","MISDEMEANOR"
"11234","MISDEMEANOR"
"10456","MISDEMEANOR"
"11419","FELONY"
"11365","FELONY"
"11365","FELONY"
"10464","VIOLATION"
"10460","MISDEMEANOR"
"11226","MISDEMEANOR"
"11377","FELONY"
"11419","VIOLATION"
"10002","MISDEMEANOR"
"11212","FELONY"
"10473","FELONY"
"10473","FELONY"
"11223","MISDEMEANOR"
"10460","MISDEMEANOR"
"10460","MISDEMEANOR"
"11238","MISDEMEANOR"
"10469","MISDEMEANOR"
"10452","MISDEMEANOR"
"10460","MISDEMEANOR"
"11216","MISDEMEANOR"
"10466","MISDEMEANOR"
"10013","MISDEMEANOR"
"10454","MISDEMEANOR"
"11213","MISDEMEANOR"
"11372","FELONY"
"10002","FELONY"
"11223","MISDEMEANOR"
"11233","VIOLATION"
"11238","FELONY"
"11377","FELONY"
"10304","FELONY"
"10009","MISDEMEANOR"
"11105","MISDEMEANOR"
"10002","MISDEMEANOR"
"11226","FELONY"
"11233","FELONY"
"11203","MISDEMEANOR"
"11222","VIOLATION"
"11207","FELONY"
"10460","MISDEMEANOR"
"11377","MISDEMEANOR"
"11207","FELONY"
"11238","MISDEMEANOR"
"10014","MISDEMEANOR"
"10029","MISDEMEANOR"
"10474","MISDEMEANOR"
"11434","MISDEMEANOR"
"11238","VIOLATION"
"11204","FELONY"
"10453","MISDEMEANOR"
"11103","VIOLATION"
"11373","FELONY"
"10027","FELONY"
"10462","VIOLATION"
"11215","MISDEMEANOR"
"10460","FELONY"
"11233","VIOLATION"
"10467","MISDEMEANOR"
"11231","MISDEMEANOR"
"10019","VIOLATION"
"10011","FELONY"
"10305","FELONY"
"10075","FELONY"
"11377","FELONY"
"11101","MISDEMEANOR"
"10039","VIOLATION"
"11226","FELONY"
"11233","MISDEMEANOR"
"10460","MISDEMEANOR"
"11104","MISDEMEANOR"
"11206","MISDEMEANOR"
"11414","FELONY"
"11368","MISDEMEANOR"
"11204","MISDEMEANOR"
"11203","MISDEMEANOR"
"11225","FELONY"
"10468","MISDEMEANOR"
"10007","FELONY"
"10455","FELONY"
"11233","FELONY"
"11372","MISDEMEANOR"
"10455","FELONY"
"11226","VIOLATION"
"11238","FELONY"
"10453","MISDEMEANOR"
"11224","MISDEMEANOR"
"10458","MISDEMEANOR"
"11207","FELONY"
"11239","MISDEMEANOR"
"10458","MISDEMEANOR"
"10458","FELONY"
"10036","MISDEMEANOR"
"10001","FELONY"
"10473","VIOLATION"
"11423","FELONY"
"10474","FELONY"
"11209","MISDEMEANOR"
"11201","MISDEMEANOR"
"11233","MISDEMEANOR"
"10001","FELONY"
"10452","FELONY"
"11238","MISDEMEANOR"
"10013","FELONY"
"10458","MISDEMEANOR"
"11249","FELONY"
"11226","FELONY"
"11234","VIOLATION"
"10472","FELONY"
"10039","MISDEMEANOR"
"11239","MISDEMEANOR"
"11233","FELONY"
"10472","FELONY"
"11208","FELONY"
"11412","FELONY"
"10453","VIOLATION"
"10473","FELONY"
"10471","FELONY"
"11109","VIOLATION"
"11233","MISDEMEANOR"
"11416","MISDEMEANOR"
"11225","MISDEMEANOR"
"10306","MISDEMEANOR"
"10065","VIOLATION"
"10011","FELONY"
"10002","MISDEMEANOR"
"11427","MISDEMEANOR"
"11432","FELONY"
"11207","MISDEMEANOR"
"11215","FELONY"
"10036","MISDEMEANOR"
"11435","FELONY"
"10036","MISDEMEANOR"
"10469","MISDEMEANOR"
"11214","FELONY"
"11434","MISDEMEANOR"
"10002","FELONY"
"11226","VIOLATION"
"11418","MISDEMEANOR"
"11434","MISDEMEANOR"
"10036","MISDEMEANOR"
"11228","FELONY"
"10035","MISDEMEANOR"
"11205","MISDEMEANOR"
"11435","MISDEMEANOR"
"10466","MISDEMEANOR"
"10013","MISDEMEANOR"
"11418","FELONY"
"10455","MISDEMEANOR"
"11357","FELONY"
"10009","MISDEMEANOR"
"11354","VIOLATION"
"10026","MISDEMEANOR"
"11231","FELONY"
"11385","FELONY"
"10467","VIOLATION"
"10312","VIOLATION"
"11234","MISDEMEANOR"
"10454","MISDEMEANOR"
"11236","MISDEMEANOR"
"10014","MISDEMEANOR"
"10469","FELONY"
"11203","FELONY"
"10314","MISDEMEANOR"
"10036","FELONY"
"11422","VIOLATION"
"11419","FELONY"
"10461","VIOLATION"
"11355","FELONY"
"10009","FELONY"
"11377","FELONY"
"11233","FELONY"
"11435","FELONY"
"11220","FELONY"
"10451","MISDEMEANOR"
"10468","MISDEMEANOR"
"10016","MISDEMEANOR"
"11231","FELONY"
"10029","MISDEMEANOR"
"11201","FELONY"
"10013","FELONY"
"11433","MISDEMEANOR"
"10305","MISDEMEANOR"
"10305","MISDEMEANOR"
"10475","MISDEMEANOR"
"10036","MISDEMEANOR"
"11201","VIOLATION"
"11375","VIOLATION"
"10001","FELONY"
"11220","FELONY"
"11385","FELONY"
"11201","MISDEMEANOR"
"11235","FELONY"
"11214","MISDEMEANOR"
"11233","FELONY"
"10455","MISDEMEANOR"
"11216","FELONY"
"11207","MISDEMEANOR"
"10029","MISDEMEANOR"
"10314","FELONY"
"10013","MISDEMEANOR"
"11374","MISDEMEANOR"
"10458","FELONY"
"11214","MISDEMEANOR"
"11203","MISDEMEANOR"
"10455","FELONY"
"10473","VIOLATION"
"10470","MISDEMEANOR"
"10009","MISDEMEANOR"
"11104","MISDEMEANOR"
"10027","MISDEMEANOR"
"11379","MISDEMEANOR"
"11230","FELONY"
"10463","MISDEMEANOR"
"10459","MISDEMEANOR"
"11379","FELONY"
"11233","FELONY"
"10031","MISDEMEANOR"
"10016","VIOLATION"
"11422","FELONY"
"10467","MISDEMEANOR"
"11691","MISDEMEANOR"
"10458","MISDEMEANOR"
"10003","FELONY"
"11209","MISDEMEANOR"
"10002","FELONY"
"10460","MISDEMEANOR"
"10460","VIOLATION"
"10309","MISDEMEANOR"
"10452","MISDEMEANOR"
"11433","FELONY"
"11207","FELONY"
"10028","MISDEMEANOR"
"10309","MISDEMEANOR"
"10013","FELONY"
"00083","FELONY"
"11211","MISDEMEANOR"
"11230","FELONY"
"10451","FELONY"
"11419","FELONY"
"10036","FELONY"
"10036","VIOLATION"
"11377","FELONY"
"10009","MISDEMEANOR"
"11235","FELONY"
"11368","MISDEMEANOR"
"10027","MISDEMEANOR"
"10075","MISDEMEANOR"
"10456","MISDEMEANOR"
"11374","FELONY"
"11203","MISDEMEANOR"
"10022","FELONY"
"11368","MISDEMEANOR"
"11235","MISDEMEANOR"
"10039","MISDEMEANOR"
"10031","FELONY"
"11238","FELONY"
"10038","FELONY"
"10314","VIOLATION"
"10451","VIOLATION"
"11207","FELONY"
"10037","MISDEMEANOR"
"10010","FELONY"
"10011","MISDEMEANOR"
"00083","FELONY"
"11222","FELONY"
"11201","FELONY"
"10035","MISDEMEANOR"
"10013","FELONY"
"11364","FELONY"
"10473","FELONY"
"10309","FELONY"
"11101","FELONY"
"11232","VIOLATION"
"11214","FELONY"
"11211","FELONY"
"11207","MISDEMEANOR"
"11106","FELONY"
"11106","FELONY"
"10010","FELONY"
"11371","FELONY"
"10463","VIOLATION"
"11223","MISDEMEANOR"
"10460","FELONY"
"11692","MISDEMEANOR"
"11207","VIOLATION"
"11229","MISDEMEANOR"
"10463","MISDEMEANOR"
"10031","FELONY"
"11233","VIOLATION"
"10001","FELONY"
"11204","MISDEMEANOR"
"11435","MISDEMEANOR"
"11207","MISDEMEANOR"
"11235","FELONY"
"11233","MISDEMEANOR"
"11420","MISDEMEANOR"
"11691","MISDEMEANOR"
"11235","FELONY"
"10312","FELONY"
"10011","FELONY"
"10003","VIOLATION"
"10022","VIOLATION"
"11216","FELONY"
"10011","FELONY"
"11209","VIOLATION"
"11207","FELONY"
"11216","VIOLATION"
"10011","FELONY"
"10474","MISDEMEANOR"
"11105","VIOLATION"
"10014","FELONY"
"10034","MISDEMEANOR"
"10473","MISDEMEANOR"
"11203","MISDEMEANOR"
"11230","MISDEMEANOR"
"10468","MISDEMEANOR"
"10471","MISDEMEANOR"
"10451","FELONY"
"11207","MISDEMEANOR"
"10456","FELONY"
"10014","FELONY"
"10458","MISDEMEANOR"
"10040","MISDEMEANOR"
"10469","MISDEMEANOR"
"11429","MISDEMEANOR"
"10035","MISDEMEANOR"
"11236","MISDEMEANOR"
"11211","MISDEMEANOR"
"11414","FELONY"
"10036","FELONY"
"11226","MISDEMEANOR"
"10312","VIOLATION"
"11373","FELONY"
"11230","FELONY"
"11373","MISDEMEANOR"
"11233","FELONY"
"10460","MISDEMEANOR"
"11235","MISDEMEANOR"
"11432","MISDEMEANOR"
"11418","MISDEMEANOR"
"11224","MISDEMEANOR"
"11233","VIOLATION"
"11101","FELONY"
"10029","FELONY"
"10009","FELONY"
"11234","FELONY"
"10458","MISDEMEANOR"
"11231","FELONY"
"11101","VIOLATION"
"11434","MISDEMEANOR"
"10009","FELONY"
"10460","MISDEMEANOR"
"11234","MISDEMEANOR"
"11219","MISDEMEANOR"
"11230","MISDEMEANOR"
"11233","MISDEMEANOR"
"11429","MISDEMEANOR"
"11377","MISDEMEANOR"
"10469","VIOLATION"
"10453","FELONY"
"11226","MISDEMEANOR"
"11226","MISDEMEANOR"
"11368","MISDEMEANOR"
"11249","MISDEMEANOR"
"11208","FELONY"
"10460","VIOLATION"
"11203","MISDEMEANOR"
"11207","FELONY"
"10458","MISDEMEANOR"
"10460","VIOLATION"
"10472","MISDEMEANOR"
"10472","MISDEMEANOR"
"10031","MISDEMEANOR"
"10031","MISDEMEANOR"
"10453","FELONY"
"11226","MISDEMEANOR"
"11419","VIOLATION"
"10027","MISDEMEANOR"
"11434","MISDEMEANOR"
"10464","MISDEMEANOR"
"10464","MISDEMEANOR"
"10029","FELONY"
"10035","FELONY"
"10462","MISDEMEANOR"
"10029","FELONY"
"11235","MISDEMEANOR"
"11426","MISDEMEANOR"
"10455","FELONY"
"11234","MISDEMEANOR"
"11421","MISDEMEANOR"
"10040","MISDEMEANOR"
"10474","MISDEMEANOR"
"11232","MISDEMEANOR"
"10032","MISDEMEANOR"
"10016","MISDEMEANOR"
"10463","MISDEMEANOR"
"10013","FELONY"
"11203","VIOLATION"
"11207","FELONY"
"11214","FELONY"
"11229","VIOLATION"
"11249","FELONY"
"11235","FELONY"
"11249","MISDEMEANOR"
"10029","MISDEMEANOR"
"11433","MISDEMEANOR"
"11216","MISDEMEANOR"
"10473","MISDEMEANOR"
"10473","MISDEMEANOR"
"11226","MISDEMEANOR"
"00083","MISDEMEANOR"
"10459","MISDEMEANOR"
"11220","FELONY"
"11249","FELONY"
"11385","MISDEMEANOR"
"11222","FELONY"
"11222","FELONY"
"11222","FELONY"
"11222","FELONY"
"11222","MISDEMEANOR"
"11222","FELONY"
"11222","FELONY"
"10473","MISDEMEANOR"
"11220","MISDEMEANOR"
"11207","MISDEMEANOR"
"11235","MISDEMEANOR"
"11229","MISDEMEANOR"
"11221","MISDEMEANOR"
"11422","FELONY"
"10458","VIOLATION"
"11420","VIOLATION"
"10454","MISDEMEANOR"
"11215","MISDEMEANOR"
"10455","MISDEMEANOR"
"11234","MISDEMEANOR"
"11207","MISDEMEANOR"
"10456","MISDEMEANOR"
"10473","MISDEMEANOR"
"11209","MISDEMEANOR"
"11355","MISDEMEANOR"
"00083","MISDEMEANOR"
"11210","VIOLATION"
"11208","MISDEMEANOR"
"10009","MISDEMEANOR"
"11201","FELONY"
"10013","MISDEMEANOR"
"11236","MISDEMEANOR"
"11211","MISDEMEANOR"
"10012","MISDEMEANOR"
"10460","MISDEMEANOR"
"11209","MISDEMEANOR"
"10457","MISDEMEANOR"
"10451","MISDEMEANOR"
"10029","FELONY"
"11231","MISDEMEANOR"
"10036","FELONY"
"11220","FELONY"
"10453","VIOLATION"
"10459","VIOLATION"
"10472","FELONY"
"11217","MISDEMEANOR"
"10023","MISDEMEANOR"
"11377","VIOLATION"
"11416","MISDEMEANOR"
"11419","MISDEMEANOR"
"11412","MISDEMEANOR"
"11224","MISDEMEANOR"
"11377","MISDEMEANOR"
"10463","FELONY"
"11233","FELONY"
"11233","FELONY"
"11211","MISDEMEANOR"
"10010","MISDEMEANOR"
"10075","MISDEMEANOR"
"10454","MISDEMEANOR"
"11210","FELONY"
"10013","FELONY"
"10467","MISDEMEANOR"
"10029","MISDEMEANOR"
"10025","FELONY"
"10467","MISDEMEANOR"
"10467","MISDEMEANOR"
"11204","MISDEMEANOR"
"11372","VIOLATION"
"10456","FELONY"
"10037","MISDEMEANOR"
"11365","VIOLATION"
"10457","MISDEMEANOR"
"11234","MISDEMEANOR"
"10031","MISDEMEANOR"
"11236","MISDEMEANOR"
"10027","MISDEMEANOR"
"11101","MISDEMEANOR"
"11220","FELONY"
"11377","MISDEMEANOR"
"11238","FELONY"
"10032","MISDEMEANOR"
"10467","MISDEMEANOR"
"11233","MISDEMEANOR"
"00083","MISDEMEANOR"
"10460","MISDEMEANOR"
"10468","MISDEMEANOR"
"10312","MISDEMEANOR"
"10455","MISDEMEANOR"
"11203","MISDEMEANOR"
"10314","VIOLATION"
"10009","FELONY"
"10036","MISDEMEANOR"
"10009","FELONY"
"11203","FELONY"
"10456","MISDEMEANOR"
"10457","FELONY"
"10030","FELONY"
"10030","FELONY"
"10453","MISDEMEANOR"
"10466","MISDEMEANOR"
"11693","VIOLATION"
"10467","MISDEMEANOR"
"10035","FELONY"
"10472","MISDEMEANOR"
"11207","VIOLATION"
"10023","MISDEMEANOR"
"10454","MISDEMEANOR"
"11201","FELONY"
"00083","MISDEMEANOR"
"10037","FELONY"
"10458","MISDEMEANOR"
"11693","MISDEMEANOR"
"10027","FELONY"
"10037","MISDEMEANOR"
"11207","MISDEMEANOR"
"11231","FELONY"
"11235","FELONY"
"10065","MISDEMEANOR"
"10458","FELONY"
"11221","FELONY"
"11418","MISDEMEANOR"
"10452","MISDEMEANOR"
"10013","MISDEMEANOR"
"11209","MISDEMEANOR"
"11373","MISDEMEANOR"
"11233","MISDEMEANOR"
"10467","FELONY"
"11235","FELONY"
"10006","MISDEMEANOR"
"11368","MISDEMEANOR"
"10029","MISDEMEANOR"
"10456","MISDEMEANOR"
"11207","FELONY"
"11207","MISDEMEANOR"
"10452","MISDEMEANOR"
"11233","MISDEMEANOR"
"11208","MISDEMEANOR"
"11367","MISDEMEANOR"
"10027","MISDEMEANOR"
"11207","MISDEMEANOR"
"11426","VIOLATION"
"11233","MISDEMEANOR"
"00083","MISDEMEANOR"
"10027","MISDEMEANOR"
"10464","MISDEMEANOR"
"10458","MISDEMEANOR"
"10458","MISDEMEANOR"
"10472","MISDEMEANOR"
"10029","MISDEMEANOR"
"10029","MISDEMEANOR"
"10301","MISDEMEANOR"
"11207","FELONY"
"11224","FELONY"
"11102","MISDEMEANOR"
"10039","MISDEMEANOR"
"10472","MISDEMEANOR"
"11229","MISDEMEANOR"
"11230","MISDEMEANOR"
"11234","MISDEMEANOR"
"10472","MISDEMEANOR"
"11221","FELONY"
"10029","MISDEMEANOR"
"10036","MISDEMEANOR"
"11233","FELONY"
"10002","FELONY"
"11204","FELONY"
"11221","MISDEMEANOR"
"10039","FELONY"
"10452","MISDEMEANOR"
"10464","MISDEMEANOR"
"11239","MISDEMEANOR"
"11233","MISDEMEANOR"
"11691","FELONY"
"11429","FELONY"
"10002","MISDEMEANOR"
"11219","MISDEMEANOR"
"11360","MISDEMEANOR"
"10302","MISDEMEANOR"
"11224","VIOLATION"
"11224","MISDEMEANOR"
"10467","MISDEMEANOR"
"11435","VIOLATION"
"10037","MISDEMEANOR"
"11203","MISDEMEANOR"
"11249","MISDEMEANOR"
"10019","VIOLATION"
"10452","FELONY"
"10458","MISDEMEANOR"
"10456","VIOLATION"
"11230","FELONY"
"10009","MISDEMEANOR"
"10036","FELONY"
"11207","MISDEMEANOR"
"10037","MISDEMEANOR"
"11217","MISDEMEANOR"
"11231","FELONY"
"10305","MISDEMEANOR"
"10301","VIOLATION"
"10065","FELONY"
"11232","FELONY"
"11232","MISDEMEANOR"
"10459","MISDEMEANOR"
"10035","FELONY"
"10312","VIOLATION"
"10010","MISDEMEANOR"
"11233","FELONY"
"11220","FELONY"
"11217","FELONY"
"10009","MISDEMEANOR"
"10475","FELONY"
"11433","MISDEMEANOR"
"10305","MISDEMEANOR"
"11203","MISDEMEANOR"
"11221","MISDEMEANOR"
"11385","MISDEMEANOR"
"10305","MISDEMEANOR"
"10473","FELONY"
"10457","FELONY"
"11216","MISDEMEANOR"
"11233","MISDEMEANOR"
"10025","MISDEMEANOR"
"11421","FELONY"
"11373","MISDEMEANOR"
"11434","MISDEMEANOR"
"11421","MISDEMEANOR"
"11418","VIOLATION"
"11207","VIOLATION"
"11414","MISDEMEANOR"
"10457","FELONY"
"10310","VIOLATION"
"11377","MISDEMEANOR"
"11226","FELONY"
"10075","MISDEMEANOR"
"11249","MISDEMEANOR"
"10036","VIOLATION"
"11211","MISDEMEANOR"
"10458","MISDEMEANOR"
"10032","FELONY"
"10452","MISDEMEANOR"
"11204","MISDEMEANOR"
"10458","MISDEMEANOR"
"11234","MISDEMEANOR"
"11208","FELONY"
"10456","MISDEMEANOR"
"11203","MISDEMEANOR"
"11210","VIOLATION"
"11210","VIOLATION"
"11216","MISDEMEANOR"
"10453","VIOLATION"
"11214","MISDEMEANOR"
"11234","FELONY"
"11208","MISDEMEANOR"
"10065","FELONY"
"10026","MISDEMEANOR"
"11249","FELONY"
"10029","MISDEMEANOR"
"11209","MISDEMEANOR"
"10006","MISDEMEANOR"
"11224","FELONY"
"11214","MISDEMEANOR"
"11216","FELONY"
"10036","MISDEMEANOR"
"11101","VIOLATION"
"11223","FELONY"
"11235","MISDEMEANOR"
"10009","MISDEMEANOR"
"10458","MISDEMEANOR"
"11207","MISDEMEANOR"
"11379","FELONY"
"10036","MISDEMEANOR"
"10458","MISDEMEANOR"
"11432","MISDEMEANOR"
"10465","VIOLATION"
"11692","MISDEMEANOR"
"10014","MISDEMEANOR"
"10022","MISDEMEANOR"
"10027","MISDEMEANOR"
"11203","MISDEMEANOR"
"11205","FELONY"
"10029","MISDEMEANOR"
"10451","FELONY"
"11368","FELONY"
"11235","MISDEMEANOR"
"11360","MISDEMEANOR"
"10455","MISDEMEANOR"
"11236","MISDEMEANOR"
"11236","MISDEMEANOR"
"10036","MISDEMEANOR"
"11385","MISDEMEANOR"
"10027","MISDEMEANOR"
"11233","MISDEMEANOR"
"11233","MISDEMEANOR"
"11101","FELONY"
"11234","VIOLATION"
"11101","MISDEMEANOR"
"10461","MISDEMEANOR"
"11373","VIOLATION"
"11217","FELONY"
"11373","MISDEMEANOR"
"11232","MISDEMEANOR"
"11232","MISDEMEANOR"
"10027","FELONY"
"10460","FELONY"
"10003","MISDEMEANOR"
"10460","MISDEMEANOR"
"11377","MISDEMEANOR"
"10022","FELONY"
"10460","FELONY"
"10460","MISDEMEANOR"
"10469","MISDEMEANOR"
"11221","MISDEMEANOR"
"10006","MISDEMEANOR"
"11377","MISDEMEANOR"
"11373","MISDEMEANOR"
"10009","MISDEMEANOR"
"10451","MISDEMEANOR"
"11373","FELONY"
"10458","MISDEMEANOR"
"11224","MISDEMEANOR"
"11215","MISDEMEANOR"
"11215","MISDEMEANOR"
"10013","MISDEMEANOR"
"10009","MISDEMEANOR"
"11228","MISDEMEANOR"
"11239","MISDEMEANOR"
"11226","MISDEMEANOR"
"11233","VIOLATION"
"10457","MISDEMEANOR"
"10457","MISDEMEANOR"
"10010","VIOLATION"
"11207","MISDEMEANOR"
"11373","MISDEMEANOR"
"11373","MISDEMEANOR"
"11372","MISDEMEANOR"
"10314","MISDEMEANOR"
"10454","MISDEMEANOR"
"10013","VIOLATION"
"10028","MISDEMEANOR"
"11356","MISDEMEANOR"
"11234","FELONY"
"11356","MISDEMEANOR"
"00083","MISDEMEANOR"
"10458","FELONY"
"10452","MISDEMEANOR"
"10312","MISDEMEANOR"
"10470","MISDEMEANOR"
"10009","FELONY"
"10009","MISDEMEANOR"
"10065","MISDEMEANOR"
"10464","MISDEMEANOR"
"11692","VIOLATION"
"10001","MISDEMEANOR"
"10001","MISDEMEANOR"
"10466","MISDEMEANOR"
"11201","MISDEMEANOR"
"11223","VIOLATION"
"10036","MISDEMEANOR"
"11208","MISDEMEANOR"
"10004","MISDEMEANOR"
"10026","MISDEMEANOR"
"11215","MISDEMEANOR"
"10022","FELONY"
"10014","FELONY"
"11226","FELONY"
"11231","MISDEMEANOR"
